,swagger,info,host,basePath,schemes,consumes,produces,paths,definitions,parameters,responses,securityDefinitions,security,tags,externalDocs,implemented fields,missing fields,label
clickmeter.com,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,8,7,244
cloudmersive.com:ocr,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,9,6,137
cnab-online.herokuapp.com,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,8,7,36
code-scan.com,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,10,5,155
consumerfinance.gov,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,9,6,132
core.ac.uk,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,10,5,15
cybertaxonomy.eu,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,9,6,85
data.gov,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,10,5,64
data2crm.com,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,12,3,236
dataatwork.org,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,6,18
datumbox.com,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,1
deeparteffects.com,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,9,6,1
deutschebahn.com:betriebsstellen,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,9,6,14
deutschebahn.com:fahrplan,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,6,14
deutschebahn.com:fasta,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,11,4,14
deutschebahn.com:flinkster,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,9,6,14
deutschebahn.com:reisezentren,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,9,6,14
deutschebahn.com:stada,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,7,8,14
digitallinguistics.io,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,0,11
docker.com:engine,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,10,5,61
docusign.net,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,14,1,41
domainsdb.info,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,11,4,99
dracoon.team,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,8,7,63
dropx.io,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,8,7,11
dweet.io,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,7,8,11
ebay.com:buy-browse,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,8,7,102
ebay.com:buy-feed,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,9,6,102
ebay.com:buy-marketing,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,8,7,102
ebay.com:commerce-taxonomy,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,9,6,35
ebay.com:sell-fulfillment,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,9,6,102
envoice.in,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,7,8,103
epa.gov:air,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,10,5,47
epa.gov:case,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,10,5,47
epa.gov:cwa,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,10,5,47
epa.gov:dfr,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,10,5,47
epa.gov:echo,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,10,5,47
epa.gov:eff,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,10,5,47
epa.gov:rcra,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,10,5,47
epa.gov:sdw,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,10,5,47
etmdb.com,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,6,9,1
europeana.eu,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,9,6,85
exavault.com,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,9,6,1
fantasydata.net:cbb-v3-scores,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,10,5,112
fantasydata.net:cbb-v3-stats,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,10,5,91
fantasydata.net:cfb-v3-scores,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,10,5,112
fantasydata.net:golf-v2,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,10,5,71
fantasydata.net:mlb-v3-play-by-play,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,10,5,75
fantasydata.net:mlb-v3-projections,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,10,5,4
fantasydata.net:mlb-v3-projections-dfsr,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,10,5,4
fantasydata.net:mlb-v3-rotoballer-articles,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,10,5,37
fantasydata.net:mlb-v3-rotoballer-premium-news,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,10,5,48
fantasydata.net:mlb-v3-scores,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,10,5,112
fantasydata.net:mlb-v3-stats,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,10,5,91
fantasydata.net:nascar-v2,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,10,5,71
fantasydata.net:nba-v3-play-by-play,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,10,5,75
fantasydata.net:nba-v3-projections,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,10,5,4
fantasydata.net:nba-v3-rotoballer-articles,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,10,5,37
fantasydata.net:nba-v3-rotoballer-premium-news,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,10,5,48
fantasydata.net:nba-v3-scores,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,10,5,112
fantasydata.net:nba-v3-stats,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,10,5,91
fantasydata.net:nfl-v3-play-by-play,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,10,5,75
fantasydata.net:nfl-v3-projections,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,10,5,4
fantasydata.net:nfl-v3-projections-dfsr,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,10,5,4
fantasydata.net:nfl-v3-rotoballer-articles,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,10,5,37
fantasydata.net:nfl-v3-rotoballer-premium-news,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,10,5,48
fantasydata.net:nfl-v3-scores,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,10,5,112
fantasydata.net:nfl-v3-stats,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,10,5,91
fantasydata.net:nhl-v3-play-by-play,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,10,5,75
fantasydata.net:nhl-v3-projections,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,10,5,4
fantasydata.net:nhl-v3-scores,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,10,5,112
fantasydata.net:nhl-v3-stats,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,10,5,91
fantasydata.net:soccer-v3-projections,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,10,5,4
fantasydata.net:soccer-v3-scores,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,10,5,112
fantasydata.net:soccer-v3-stats,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,10,5,91
figshare.com,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,9,6,1
firebrowse.org,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,18
flat.io,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,12,3,11
flickr.com,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,6,230
formapi.io,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,8,7,11
freesound.org,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,10,5,18
funtranslations.com,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,9,6,59
furkot.com,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,11,4,141
geneea.com,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,12,3,1
geodesystems.com,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,8,7,219
getgo.com:gototraining,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,11,4,133
getgo.com:gotowebinar,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,11,4,133
getsandbox.com,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,12,3,117
gettyimages.com,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,9,6,233
giphy.com,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,0,1
gisgraphy.com,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,8,7,1
github.com,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,11,4,80
gitlab.com,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,11,4,235
googleapis.com:abusiveexperiencereport,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:acceleratedmobilepageurl,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,10,5,134
googleapis.com:adexchangebuyer,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:adexchangebuyer2,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:adexchangeseller,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:adexperiencereport,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:admin,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:adsense,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:adsensehost,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:analytics,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,52
googleapis.com:analyticsreporting,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:androiddeviceprovisioning,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,10,5,134
googleapis.com:androidenterprise,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:androidmanagement,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:androidpublisher,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:appengine,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:appsactivity,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:appstate,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:bigquery,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:bigquerydatatransfer,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:blogger,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:books,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:calendar,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:chat,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,10,5,134
googleapis.com:civicinfo,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,10,5,134
googleapis.com:classroom,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:cloudbilling,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:cloudbuild,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:clouddebugger,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:clouderrorreporting,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:cloudfunctions,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:cloudiot,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:cloudkms,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:cloudmonitoring,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:cloudresourcemanager,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:cloudshell,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:cloudtasks,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:cloudtrace,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:clouduseraccounts,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:compute,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,46
googleapis.com:consumersurveys,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,10,5,3
googleapis.com:container,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:content,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,29
googleapis.com:customsearch,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,10,5,134
googleapis.com:dataflow,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:dataproc,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:datastore,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:deploymentmanager,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:dfareporting,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:digitalassetlinks,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,10,5,60
googleapis.com:discovery,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,10,5,167
googleapis.com:dlp,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:dns,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,129
googleapis.com:doubleclickbidmanager,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:doubleclicksearch,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:drive,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:firebasedynamiclinks,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:firebaseremoteconfig,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,10,5,243
googleapis.com:firebaserules,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:firestore,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:fitness,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:fusiontables,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:games,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:gamesConfiguration,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:gamesManagement,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:genomics,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:gmail,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:groupsmigration,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,12,3,134
googleapis.com:groupssettings,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:iam,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,174
googleapis.com:identitytoolkit,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:kgsearch,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,10,5,134
googleapis.com:language,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:licensing,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:logging,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:manufacturers,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:mirror,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:ml,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:monitoring,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,88
googleapis.com:oauth2,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:oslogin,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:pagespeedonline,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,9,6,134
googleapis.com:partners,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,10,5,134
googleapis.com:people,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:playcustomapp,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,12,3,134
googleapis.com:playmoviespartner,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:plus,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:plusDomains,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:poly,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,10,5,134
googleapis.com:prediction,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:proximitybeacon,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:pubsub,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:qpxExpress,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,10,5,134
googleapis.com:replicapool,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:replicapoolupdater,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:reseller,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:resourceviews,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:runtimeconfig,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:safebrowsing,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,10,5,134
googleapis.com:script,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:searchconsole,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,10,5,134
googleapis.com:serviceconsumermanagement,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:servicecontrol,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:servicemanagement,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:serviceusage,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:serviceuser,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:sheets,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:siteVerification,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:slides,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:sourcerepo,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:spanner,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:spectrum,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,10,5,134
googleapis.com:speech,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:sqladmin,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:storage,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,54
googleapis.com:storagetransfer,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,237
googleapis.com:streetviewpublish,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:surveys,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,10,5,130
googleapis.com:tagmanager,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:taskqueue,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:tasks,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:testing,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:toolresults,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,94
googleapis.com:tpu,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:tracing,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:translate,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,118
googleapis.com:urlshortener,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:vault,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:videointelligence,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:vision,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:webfonts,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,10,5,134
googleapis.com:webmasters,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:youtube,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:youtubeAnalytics,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
googleapis.com:youtubereporting,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,11,4,134
gov.bc.ca:bcdc,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,11,4,13
gov.bc.ca:bcgnws,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,9,6,13
gov.bc.ca:geocoder,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,9,6,13
gov.bc.ca:geomark,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,8,7,13
gov.bc.ca:jobposting,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,8,7,13
gov.bc.ca:news,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,10,5,13
gov.bc.ca:open511,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,9,6,13
gov.bc.ca:router,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,11,4,13
graphhopper.com,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,11,4,1
greenpeace.org,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,6,18
gsa.gov,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,7,8,132
hackathonwatch.com,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,96
haloapi.com:metadata,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,9,6,125
haloapi.com:profile,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,8,7,125
haloapi.com:stats,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,9,6,125
haloapi.com:ugc,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,9,6,125
healthcare.gov,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,9,6,132
hetras-certification.net:booking,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,8,7,68
hetras-certification.net:hotel,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,8,7,68
hhs.gov,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,9,6,132
highwaysengland.co.uk,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,6,15
hsbc.com,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,8,7,238
icons8.com,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,8,7,140
idtbeyond.com,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,6,221
ijenko.net,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,13,2,41
illumidesk.com,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,10,5,1
import.io:data,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,10,5,51
import.io:extraction,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,11,4,51
import.io:rss,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,11,4,51
import.io:run,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,12,3,51
import.io:schedule,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,12,3,51
inboxroute.com,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,12,3,1
infermedica.com,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,9,6,58
instagram.com,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,11,4,1
instawell.com,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,6,153
iqualify.com,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,12,3,1
isbndb.com,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,8,7,160
isendpro.com,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,7,8,105
iva-api.com,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,10,5,205
je-apis.com,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,8,7,136
jirafe.com,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,11,4,223
jumpseller.com,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,10,5,1
just-eat.co.uk,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,7,8,15
koomalooma.com,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,11,4,186
kubernetes.io,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,8,7,11
landregistry.gov.uk:deed,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,8,7,40
launchdarkly.com,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,13,2,1
learnifier.com,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,8,7,184
letmc.com:basic-tier,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,8,7,76
letmc.com:customer,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,8,7,89
letmc.com:diary,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,8,7,76
letmc.com:free-tier,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,9,6,76
letmc.com:maintenance,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,9,6,76
letmc.com:reporting,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,9,6,76
link.fish,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,10,5,224
loganalytics.io:operationalinsights-OperationalInsights,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,12,3,83
lotadata.com,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,10,5,195
lufthansa.com:partner,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,9,6,10
lufthansa.com:public,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,10,5,10
lyft.com,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,13,2,1
magento.com,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,8,7,176
magick.nu,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,8,7,0
mandrillapp.com,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,9,6,98
